order_id,order_date,city,category,product,quantity,unit_price,total_amount,customer_id
1596,2025-12-22,LA,Toys,Board Game,1,26.34,26.34,141
604,2025-04-05,SF,Clothing,Jeans,2,54.61,109.22,185
307,2025-11-03,CHI,Toys,Action Figure,2,11.56,23.12,433
1026,2024-12-09,SF,Toys,Puzzle,5,16.86,84.3,430
2084,2024-11-18,CHI,Electronics,Phone Case,2,13.27,26.54,203
960,2024-12-29,SF,Toys,Puzzle,3,19.19,57.57,300
2090,2025-12-08,NY,Electronics,Headphones,3,43.36,130.08,442
2865,2024-08-03,LA,Grocery,Olive Oil,1,19.67,19.67,234
1635,2024-03-22,NY,Grocery,Snack Box,2,11.04,22.08,229
1830,2024-03-02,CHI,Clothing,T-Shirt,2,17.37,34.74,41
1891,2025-12-10,CHI,Grocery,Coffee Beans,3,16.0,48.0,42
1085,2024-07-11,CHI,Toys,Action Figure,1,13.05,13.05,108
1663,2025-06-08,CHI,Toys,Board Game,1,27.49,27.49,17
189,2025-03-30,CHI,Toys,Action Figure,1,12.63,12.63,120
2497,2024-12-04,SF,Clothing,Jeans,2,59.57,119.14,27
178,2025-08-17,NY,Electronics,Phone Case,1,15.42,15.42,231
1396,2025-04-17,CHI,Home,Blender,4,42.26,169.04,401
1874,2024-11-01,NY,Grocery,Olive Oil,2,23.95,47.9,318
2698,2025-09-15,CHI,Clothing,Jeans,1,55.48,55.48,461
2429,2024-11-11,LA,Clothing,Jeans,2,59.28,118.56,442
1346,2025-11-18,NY,Clothing,T-Shirt,3,20.37,61.11,294
438,2025-05-01,LA,Grocery,Olive Oil,2,25.07,50.14,244
2673,2025-12-16,LA,Electronics,Phone Case,1,16.26,16.26,218
1728,2024-11-26,NY,Toys,Action Figure,5,12.92,64.6,58
373,2025-12-25,NY,Toys,Action Figure,1,13.05,13.05,435
2267,2024-08-07,SF,Electronics,Phone Case,1,16.06,16.06,66
787,2025-05-04,NY,Electronics,Phone Case,3,15.93,47.79,277
2941,2025-11-15,NY,Electronics,Laptop,2,824.97,1649.94,203
1434,2024-03-23,CHI,Electronics,Laptop,2,926.5,1853.0,485
2068,2025-08-01,LA,Toys,Puzzle,1,15.39,15.39,211
909,2025-04-20,CHI,Clothing,T-Shirt,3,18.47,55.41,217
2012,2025-11-15,SF,Toys,Puzzle,2,20.67,41.34,276
1740,2025-03-24,CHI,Home,Cookware Set,2,93.58,187.16,34
2251,2025-10-14,NY,Home,Cookware Set,1,85.37,85.37,409
430,2024-11-14,SF,Clothing,Jacket,1,134.03,134.03,339
2465,2025-12-18,NY,Toys,Action Figure,3,12.28,36.84,345
2104,2024-09-11,CHI,Clothing,Jacket,2,136.14,272.28,368
600,2025-08-12,NY,Toys,Action Figure,2,11.82,23.64,370
985,2024-12-11,SF,Clothing,Jeans,3,62.75,188.25,259
1718,2024-04-10,NY,Grocery,Coffee Beans,3,14.38,43.14,495
2204,2025-12-12,LA,Grocery,Coffee Beans,2,13.6,27.2,176
941,2024-10-16,SF,Toys,Action Figure,4,12.89,51.56,314
340,2024-12-15,LA,Clothing,Jacket,1,110.78,110.78,409
2845,2024-12-03,NY,Grocery,Coffee Beans,4,15.7,62.8,69
1550,2024-05-31,NY,Electronics,Headphones,3,36.32,108.96,89
2911,2024-12-13,CHI,Toys,Puzzle,1,19.59,19.59,65
1468,2025-10-07,CHI,Electronics,Headphones,5,40.78,203.9,276
772,2025-11-30,NY,Toys,Action Figure,5,12.64,63.2,50
1124,2024-12-16,LA,Home,Blender,3,41.34,124.02,106
1480,2024-07-06,NY,Toys,Action Figure,3,12.93,38.79,78
739,2025-12-17,SF,Grocery,Olive Oil,1,24.72,24.72,404
2972,2024-11-01,NY,Electronics,Phone Case,2,17.15,34.3,229
1510,2024-01-21,NY,Grocery,Snack Box,1,9.25,9.25,257
64,2025-03-12,CHI,Toys,Puzzle,4,19.7,78.8,460
2528,2025-07-26,NY,Clothing,T-Shirt,1,19.91,19.91,335
1826,2024-03-03,NY,Clothing,Jeans,2,51.5,103.0,41
1989,2024-12-22,NY,Toys,Action Figure,1,12.24,12.24,397
2426,2025-12-08,SF,Toys,Board Game,1,26.4,26.4,419
451,2025-11-27,LA,Grocery,Olive Oil,4,19.6,78.4,429
1570,2024-07-27,LA,Clothing,Jeans,1,51.82,51.82,79
1325,2024-05-09,CHI,Clothing,Jeans,3,50.56,151.68,432
502,2025-09-26,SF,Electronics,Headphones,1,44.13,44.13,367
326,2024-11-17,LA,Home,Cookware Set,1,96.41,96.41,494
2343,2025-06-02,NY,Home,Lamp,1,34.18,34.18,218
2647,2024-11-07,NY,Grocery,Olive Oil,5,21.49,107.45,392
218,2025-12-31,CHI,Electronics,Headphones,2,44.23,88.46,45
1133,2024-05-19,LA,Toys,Puzzle,1,18.57,18.57,80
1624,2024-12-04,CHI,Clothing,Jeans,2,52.4,104.8,359
2545,2025-04-12,SF,Toys,Action Figure,2,13.78,27.56,246
2564,2024-05-15,LA,Toys,Action Figure,3,11.41,34.23,20
2886,2025-08-09,LA,Clothing,Jacket,1,103.17,103.17,89
2569,2024-03-21,LA,Electronics,Phone Case,5,16.98,84.9,484
652,2024-06-10,CHI,Clothing,Jacket,1,116.46,116.46,478
2349,2025-05-30,SF,Home,Cookware Set,1,97.33,97.33,274
1743,2024-05-16,LA,Grocery,Olive Oil,3,21.54,64.62,339
274,2025-08-20,CHI,Grocery,Olive Oil,1,19.47,19.47,415
1265,2024-05-31,CHI,Electronics,Headphones,1,43.33,43.33,418
466,2025-07-26,LA,Electronics,Laptop,1,799.54,799.54,485
1259,2024-11-01,LA,Home,Blender,3,45.16,135.48,219
2260,2024-12-04,LA,Electronics,Phone Case,2,16.22,32.44,468
2540,2024-12-13,CHI,Toys,Puzzle,2,19.43,38.86,333
2641,2024-12-24,CHI,Grocery,Snack Box,2,9.24,18.48,92
2711,2024-11-05,SF,Grocery,Coffee Beans,3,15.49,46.47,109
1930,2024-12-08,LA,Home,Lamp,2,33.37,66.74,179
1884,2025-07-30,CHI,Toys,Board Game,1,28.72,28.72,287
2568,2025-10-05,CHI,Grocery,Olive Oil,2,19.96,39.92,494
2815,2025-12-02,NY,Grocery,Olive Oil,4,18.73,74.92,104
932,2024-12-10,CHI,Toys,Puzzle,1,17.97,17.97,196
168,2025-12-18,LA,Home,Lamp,1,28.45,28.45,257
630,2025-04-16,NY,Toys,Board Game,1,26.78,26.78,267
1279,2024-11-17,CHI,Grocery,Snack Box,1,9.42,9.42,487
784,2025-12-23,SF,Clothing,Jacket,1,129.67,129.67,53
2510,2024-08-20,NY,Clothing,T-Shirt,2,19.55,39.1,394
72,2025-12-19,NY,Clothing,Jeans,5,61.92,309.6,43
1149,2024-09-29,NY,Toys,Puzzle,1,19.41,19.41,341
1361,2024-07-29,NY,Grocery,Coffee Beans,3,14.67,44.01,498
574,2025-07-19,CHI,Home,Cookware Set,1,82.39,82.39,92
2102,2025-11-02,SF,Home,Blender,3,48.68,146.04,411
369,2024-12-10,LA,Clothing,Jeans,1,47.92,47.92,196
2926,2024-05-30,NY,Toys,Board Game,2,24.59,49.18,106
182,2025-11-11,NY,Home,Blender,2,42.7,85.4,299
603,2024-02-18,LA,Toys,Action Figure,4,11.1,44.4,31
2109,2024-10-24,NY,Toys,Board Game,3,23.91,71.73,96
1028,2025-07-23,CHI,Electronics,Laptop,3,953.58,2860.74,108
691,2025-03-25,CHI,Clothing,T-Shirt,4,17.4,69.6,353
5,2024-09-27,CHI,Toys,Board Game,1,23.94,23.94,275
1771,2024-12-04,LA,Home,Blender,2,50.46,100.92,200
575,2024-11-10,SF,Home,Cookware Set,1,86.4,86.4,397
2912,2025-10-14,SF,Grocery,Coffee Beans,4,13.42,53.68,42
1380,2024-12-09,,Clothing,T-Shirt,3,17.6,52.8,252
78,2025-08-12,CHI,Home,Blender,4,46.06,184.24,204
1029,2025-11-29,SF,Grocery,Snack Box,1,11.37,11.37,326
913,2024-05-03,SF,Clothing,T-Shirt,3,17.67,53.01,255
2041,2024-12-03,SF,Grocery,Snack Box,4,9.39,37.56,138
1319,2025-04-25,SF,Toys,Puzzle,1,17.36,17.36,496
2315,2025-07-20,SF,Toys,Action Figure,3,12.63,37.89,371
2087,2024-02-15,LA,Home,Lamp,3,30.44,91.32,72
1226,2024-09-10,CHI,Home,Blender,5,49.92,249.6,102
2016,2025-11-14,NY,Home,Blender,1,45.42,45.42,491
1547,2024-11-11,NY,Clothing,T-Shirt,3,17.5,52.5,440
1450,2024-12-10,SF,Home,Blender,3,50.54,151.62,415
839,2024-05-09,SF,Clothing,T-Shirt,1,17.25,17.25,95
1901,2024-12-25,CHI,Grocery,Coffee Beans,2,13.68,27.36,14
174,2024-06-26,NY,Clothing,T-Shirt,1,17.62,17.62,91
1302,2024-02-02,CHI,Toys,Board Game,1,26.05,26.05,32
2387,2025-12-02,NY,Toys,Puzzle,1,17.05,17.05,189
54,2024-12-01,LA,Grocery,Coffee Beans,2,13.52,27.04,187
1108,2024-02-05,LA,Home,Blender,1,44.2,44.2,227
2634,2024-09-10,SF,Grocery,Olive Oil,2,19.87,39.74,495
1486,2025-09-12,LA,Clothing,Jeans,1,62.25,62.25,342
860,2024-07-17,LA,Home,Cookware Set,1,88.54,88.54,392
449,2024-08-04,CHI,Toys,Puzzle,1,18.79,18.79,380
2424,2024-03-26,CHI,Grocery,Coffee Beans,1,15.64,15.64,399
627,2025-12-12,CHI,Electronics,Headphones,1,34.18,34.18,357
1379,2024-10-24,LA,Electronics,Headphones,2,43.83,87.66,387
1118,2025-11-13,CHI,Clothing,Jacket,2,129.42,258.84,35
553,2024-05-29,CHI,Clothing,T-Shirt,2,20.4,40.8,481
1995,2025-01-10,SF,Electronics,Laptop,1,812.94,812.94,342
1986,2025-12-16,CHI,Grocery,Coffee Beans,1,12.85,12.85,27
1949,2025-09-22,CHI,Grocery,Olive Oil,2,20.83,41.66,311
272,2024-03-24,SF,Clothing,Jacket,4,129.17,516.68,40
1775,2025-11-26,CHI,Toys,Board Game,1,26.22,26.22,35
2610,2025-11-15,LA,Grocery,Olive Oil,1,20.24,20.24,331
1103,2025-12-13,SF,Toys,Board Game,2,23.15,46.3,382
2437,2025-11-12,SF,Grocery,Snack Box,5,11.18,55.9,76
284,2024-12-08,SF,Electronics,Laptop,2,883.52,1767.04,296
1139,2024-11-01,NY,Clothing,Jeans,4,56.74,226.96,395
2601,2024-12-10,SF,Clothing,Jacket,2,128.49,256.98,227
915,2024-08-29,LA,Grocery,Snack Box,3,9.67,29.01,74
2728,2025-12-24,LA,Home,Lamp,1,32.29,32.29,426
1364,2025-11-08,SF,Home,Cookware Set,1,83.83,83.83,198
186,2024-07-03,SF,Toys,Puzzle,1,17.25,17.25,486
711,2025-11-16,SF,Grocery,Olive Oil,2,22.16,44.32,219
249,2025-12-08,LA,Electronics,Laptop,1,849.7,849.7,211
1685,2025-02-17,SF,Electronics,Headphones,1,34.36,34.36,319
2153,2024-01-16,CHI,Toys,Puzzle,3,15.69,47.07,51
870,2024-05-29,SF,Clothing,T-Shirt,1,21.02,21.02,486
2630,2025-11-02,CHI,Home,Cookware Set,4,89.82,359.28,204
1097,2025-10-23,CHI,Toys,Puzzle,1,15.51,15.51,178
2997,2024-07-10,CHI,Grocery,Olive Oil,2,23.39,46.78,7
187,2024-11-17,NY,Toys,Board Game,1,22.95,22.95,339
795,2024-11-16,NY,Grocery,Coffee Beans,1,15.01,15.01,242
2608,2025-10-31,LA,Electronics,Headphones,1,43.71,43.71,78
2558,2025-08-11,CHI,Home,Lamp,1,30.7,30.7,136
82,2025-07-05,CHI,Grocery,Snack Box,3,9.31,27.93,224
1854,2025-04-02,LA,Home,Lamp,5,32.48,162.4,305
2769,2024-01-15,SF,Toys,Puzzle,1,20.37,20.37,1
172,2025-12-24,SF,Toys,Board Game,2,23.07,46.14,114
1925,2025-03-19,CHI,Grocery,Snack Box,3,9.36,28.08,34
1304,2024-10-07,SF,Home,Cookware Set,1,76.74,76.74,448
956,2025-12-15,LA,Toys,Action Figure,2,12.41,24.82,332
2100,2025-08-13,NY,Electronics,Laptop,1,848.73,848.73,283
70,2025-09-09,CHI,Toys,Puzzle,2,19.34,38.68,113
1745,2025-11-28,SF,Grocery,Olive Oil,2,19.65,39.3,442
1666,2024-03-15,CHI,Toys,Puzzle,1,18.81,18.81,419
826,2024-12-08,NY,Grocery,Snack Box,3,8.7,26.1,333
2414,2025-12-26,NY,Grocery,Snack Box,1,10.04,10.04,110
2487,2024-11-27,NY,Home,Cookware Set,2,73.72,147.44,415
21,2025-09-13,LA,Toys,Puzzle,2,16.19,32.38,476
1213,2025-10-08,LA,Home,Lamp,1,28.14,28.14,473
1935,2024-10-04,CHI,Toys,Action Figure,2,11.08,22.16,276
2099,2024-11-25,SF,Toys,Board Game,2,27.23,54.46,339
282,2024-12-20,NY,Home,Blender,4,41.97,167.88,124
1066,2024-09-25,NY,Grocery,Coffee Beans,1,12.65,12.65,426
1240,2025-06-29,NY,Clothing,Jacket,2,131.32,262.64,85
1052,2025-01-25,CHI,Electronics,Phone Case,1,13.0,13.0,120
2442,2025-01-21,LA,Clothing,T-Shirt,2,17.02,34.04,172
631,2024-11-26,LA,Clothing,Jeans,5,53.17,265.85,323
437,2024-08-20,CHI,Home,Cookware Set,3,82.81,248.43,420
1332,2025-12-04,CHI,Electronics,Laptop,1,1023.99,1023.99,193
1046,2024-03-05,NY,Electronics,Headphones,1,36.36,36.36,15
1446,2024-11-23,CHI,Grocery,Coffee Beans,3,12.42,37.26,333
2893,2025-12-25,CHI,Clothing,Jeans,1,59.17,59.17,161
1699,2024-12-05,SF,Grocery,Coffee Beans,5,12.3,61.5,158
2969,2025-10-22,NY,Home,Cookware Set,1,77.91,77.91,53
2963,2025-12-09,NY,Home,Lamp,2,31.68,63.36,58
2557,2024-09-07,LA,Electronics,Laptop,2,918.73,1837.46,427
1193,2025-11-23,CHI,Clothing,Jeans,4,54.28,217.12,482
544,2024-11-19,CHI,Grocery,Coffee Beans,1,14.28,14.28,87
2714,2024-03-02,SF,Clothing,T-Shirt,3,19.12,57.36,279
1700,2025-11-05,LA,Toys,Action Figure,4,12.19,48.76,398
2135,2025-06-21,SF,Grocery,Snack Box,2,11.21,22.42,384
1383,2025-02-24,LA,Grocery,Snack Box,1,10.42,10.42,183
1829,2024-09-03,SF,Home,Blender,3,44.01,132.03,145
2146,2025-09-29,CHI,Grocery,Snack Box,1,11.38,11.38,80
1583,2024-07-02,CHI,Home,Cookware Set,1,97.03,97.03,446
2529,2024-12-06,CHI,Grocery,Olive Oil,4,19.68,78.72,339
2512,2024-12-20,SF,Electronics,Headphones,1,35.46,35.46,364
24,2025-12-25,NY,Grocery,Coffee Beans,1,14.37,14.37,118
1125,2024-09-11,LA,Grocery,Coffee Beans,2,15.71,31.42,312
1766,2025-08-07,SF,Electronics,Laptop,3,1005.86,3017.58,379
2786,2024-03-12,SF,Toys,Board Game,1,21.5,21.5,464
1044,2025-12-07,SF,Clothing,T-Shirt,2,18.67,37.34,42
706,2025-11-28,NY,Grocery,Coffee Beans,1,12.11,12.11,342
410,2024-11-25,CHI,Grocery,Olive Oil,2,20.97,41.94,139
1443,2024-12-31,LA,Home,Cookware Set,3,77.5,232.5,228
2022,2024-06-08,NY,Grocery,Snack Box,1,10.15,10.15,489
1469,2025-11-06,CHI,Electronics,Phone Case,2,16.34,32.68,163
1343,2024-07-09,NY,Electronics,Headphones,1,36.16,36.16,111
2829,2024-12-22,SF,Home,Lamp,2,33.3,66.6,100
1633,2024-01-13,LA,Toys,Action Figure,2,12.25,24.5,380
2327,2025-12-21,NY,Home,Lamp,1,29.96,29.96,447
2045,2024-06-22,LA,Electronics,Laptop,3,823.97,2471.91,209
1354,2024-11-26,CHI,Clothing,T-Shirt,1,21.95,21.95,116
2323,2024-11-19,LA,Electronics,Phone Case,1,16.5,16.5,184
1665,2025-06-09,NY,Electronics,Phone Case,2,16.26,32.52,294
2075,2024-04-09,NY,Home,Lamp,1,30.51,30.51,342
1842,2025-01-17,LA,Electronics,Phone Case,1,13.33,13.33,190
1306,2025-05-08,LA,Home,Blender,4,40.93,163.72,495
1460,2025-03-26,NY,Electronics,Phone Case,2,12.92,25.84,284
1322,2025-01-18,SF,Toys,Board Game,1,21.37,21.37,172
1715,2024-09-14,NY,Home,Cookware Set,2,85.2,170.4,7
406,2025-02-08,CHI,Toys,Board Game,2,22.51,45.02,350
31,2025-12-10,CHI,Toys,Board Game,1,22.48,22.48,357
543,2024-12-11,SF,Clothing,T-Shirt,,18.71,18.71,356
2809,2024-07-19,NY,Electronics,Headphones,2,42.05,84.1,272
1574,2025-02-07,SF,Home,Cookware Set,2,90.87,181.74,251
343,2024-12-17,SF,Grocery,Coffee Beans,1,13.44,13.44,306
1709,2025-11-19,SF,Grocery,Snack Box,2,8.96,17.92,390
2830,2024-06-15,NY,Clothing,T-Shirt,5,22.26,111.3,201
244,2024-12-10,CHI,Toys,Puzzle,1,19.29,19.29,363
2917,2025-09-12,CHI,Grocery,Coffee Beans,3,14.39,43.17,202
2801,2024-11-20,CHI,Home,Cookware Set,5,92.22,461.1,453
2470,2025-04-15,NY,Grocery,Coffee Beans,2,15.83,31.66,313
825,2024-02-11,LA,Electronics,Headphones,2,38.6,77.2,332
2596,2024-08-18,SF,Toys,Action Figure,3,12.7,38.1,54
2877,2025-11-24,LA,Clothing,Jeans,2,56.91,113.82,66
2409,2024-03-13,SF,Grocery,Coffee Beans,1,12.74,12.74,349
989,2024-06-17,CHI,Grocery,Coffee Beans,1,12.26,12.26,389
2668,2024-08-08,SF,Clothing,T-Shirt,1,20.65,20.65,226
790,2024-02-10,LA,Toys,Action Figure,1,12.53,12.53,154
1585,2024-02-19,NY,Grocery,Snack Box,2,10.68,21.36,63
1104,2024-04-27,LA,Toys,Board Game,1,24.23,24.23,168
2770,2025-07-15,LA,Clothing,T-Shirt,1,17.01,17.01,407
1755,2025-03-27,LA,Clothing,Jacket,1,115.47,115.47,260
2111,2025-02-25,SF,Electronics,Phone Case,1,13.13,13.13,263
1330,2024-09-25,NY,Toys,Puzzle,1,15.96,15.96,40
101,2024-09-29,NY,Electronics,Phone Case,1,13.76,13.76,31
1604,2025-01-19,LA,Home,Cookware Set,5,91.22,456.1,194
1111,2024-11-22,NY,Clothing,T-Shirt,2,17.55,35.1,113
2198,2024-11-25,SF,Toys,Puzzle,2,15.51,31.02,437
2544,2024-01-25,,Clothing,T-Shirt,1,20.52,20.52,414
1254,2025-12-01,NY,Grocery,Coffee Beans,3,14.95,44.85,424
1642,2024-12-02,,Toys,Puzzle,2,16.76,33.52,264
1516,2024-01-18,,Home,Cookware Set,1,85.85,85.85,488
1047,2025-10-03,SF,Toys,Action Figure,2,13.11,26.22,127
819,2024-12-08,NY,Grocery,Coffee Beans,2,14.81,29.62,9
316,2025-12-26,LA,Toys,Action Figure,2,10.87,21.74,366
2743,2024-12-13,CHI,Toys,Board Game,3,22.06,66.18,51
2669,2025-12-22,SF,Electronics,Laptop,2,899.7,1799.4,191
2139,2025-12-25,NY,Electronics,Phone Case,2,14.41,28.82,412
1589,2024-05-09,CHI,Toys,Board Game,2,22.56,45.12,221
277,2024-03-11,CHI,Home,Cookware Set,5,73.88,369.4,17
1189,2024-10-27,CHI,Home,Blender,2,51.02,102.04,72
2240,2024-11-30,NY,Toys,Board Game,3,28.42,85.26,328
1351,2025-03-01,SF,Electronics,Headphones,3,39.64,118.92,163
237,2025-09-03,CHI,Grocery,Olive Oil,1,19.02,19.02,147
2837,2024-10-26,LA,Grocery,Coffee Beans,1,14.33,14.33,13
2902,2024-11-10,LA,Electronics,Laptop,1,790.4,790.4,342
2154,2024-12-10,NY,Clothing,T-Shirt,1,21.84,21.84,129
2285,2024-12-06,SF,Clothing,Jeans,3,49.64,148.92,273
840,2024-12-18,LA,Clothing,Jacket,2,127.46,254.92,191
2980,2024-12-26,CHI,Toys,Board Game,4,26.29,105.16,323
579,2024-02-08,CHI,Electronics,Laptop,1,824.88,824.88,315
2156,2024-01-31,LA,Grocery,Olive Oil,1,22.83,-22.83,245
2053,2025-11-06,SF,Electronics,Laptop,2,852.78,1705.56,228
2103,2025-11-09,SF,Electronics,Headphones,1,44.38,44.38,493
264,2024-12-21,SF,Clothing,Jacket,1,118.85,118.85,368
2014,2024-08-24,LA,Toys,Action Figure,2,13.49,26.98,231
2587,2025-02-27,SF,Electronics,Laptop,3,780.79,2342.37,339
1889,2025-11-27,LA,Home,Cookware Set,3,84.15,252.45,456
1629,2025-06-13,LA,Grocery,Coffee Beans,3,12.99,38.97,498
1397,2024-11-16,SF,Toys,Board Game,2,22.29,44.58,240
662,2025-07-06,SF,Toys,Board Game,1,23.54,23.54,258
708,2025-04-11,SF,Grocery,Snack Box,1,10.86,10.86,477
1230,2025-06-06,NY,Clothing,T-Shirt,2,19.02,38.04,156
2039,2025-11-08,NY,Home,Lamp,1,28.36,28.36,142
1246,2024-03-26,SF,Home,Cookware Set,1,87.68,87.68,370
2176,2024-12-06,SF,Grocery,Snack Box,1,10.98,10.98,377
791,2024-03-27,CHI,Toys,Board Game,1,25.98,25.98,377
2774,2025-08-14,NY,Toys,Puzzle,2,19.79,39.58,199
670,2024-11-08,LA,Clothing,T-Shirt,1,21.11,21.11,445
1790,2024-06-27,CHI,Grocery,Olive Oil,1,20.18,20.18,132
1845,2025-08-09,LA,Clothing,T-Shirt,3,22.79,68.37,363
748,2025-02-03,CHI,Clothing,Jacket,2,107.37,214.74,101
300,2025-07-13,NY,Clothing,Jacket,1,130.62,130.62,269
17,2024-04-18,SF,Home,Cookware Set,2,91.68,183.36,431
2640,2025-11-12,CHI,Electronics,Phone Case,,13.32,26.64,297
1031,2024-05-16,NY,Toys,Puzzle,4,17.07,68.28,312
2443,2024-11-13,SF,Home,Blender,2,41.19,82.38,131
1391,2024-11-12,SF,Toys,Action Figure,1,10.22,10.22,403
1181,2025-03-31,NY,Toys,Puzzle,2,17.36,34.72,60
2646,2024-10-01,LA,Clothing,Jacket,1,133.02,133.02,392
2328,2025-08-03,NY,Clothing,Jacket,1,112.41,112.41,241
306,2024-11-21,NY,Toys,Action Figure,5,12.23,61.15,48
2186,2025-07-13,LA,Toys,Puzzle,1,18.59,18.59,65
2636,2025-07-07,LA,Clothing,Jacket,1,123.92,123.92,179
2623,2024-11-08,NY,Clothing,T-Shirt,1,17.45,17.45,24
414,2025-12-15,SF,Clothing,T-Shirt,1,18.42,18.42,468
536,2025-12-20,NY,Grocery,Coffee Beans,1,14.84,14.84,145
416,2024-11-01,CHI,Toys,Puzzle,2,16.97,33.94,1
1561,2025-01-21,NY,Clothing,Jeans,1,56.43,56.43,166
1054,2024-11-19,LA,Electronics,Laptop,2,904.65,1809.3,464
912,2025-02-20,NY,Electronics,Laptop,4,927.43,3709.72,204
540,2024-08-04,,Clothing,Jacket,3,128.69,386.07,83
523,2024-06-06,NY,Home,Lamp,1,31.89,31.89,397
2701,2024-08-10,LA,Toys,Puzzle,1,15.87,15.87,271
1215,2024-12-28,NY,Home,Blender,1,46.56,46.56,3
2417,2024-10-06,CHI,Clothing,Jeans,2,55.49,110.98,20
1708,2024-05-23,NY,Home,Blender,4,41.31,165.24,372
586,2025-12-13,CHI,Electronics,Phone Case,4,17.06,68.24,395
851,2025-05-01,SF,Grocery,Snack Box,1,8.76,8.76,34
2825,2025-12-27,LA,Toys,Board Game,2,24.45,48.9,67
59,2025-06-11,SF,Toys,Puzzle,1,16.22,16.22,48
2820,2024-02-22,SF,Home,Cookware Set,5,90.49,452.45,51
2331,2024-12-14,NY,Toys,Action Figure,1,13.2,13.2,404
141,2024-12-04,NY,Home,Cookware Set,1,82.66,82.66,121
1751,2025-12-25,NY,Toys,Board Game,5,22.95,114.75,269
2073,2025-02-25,NY,Electronics,Laptop,1,985.61,985.61,46
2658,2024-12-26,SF,Electronics,Phone Case,5,14.31,71.55,469
317,2025-12-11,SF,Electronics,Headphones,1,37.22,37.22,55
1138,2025-01-05,NY,Toys,Puzzle,2,16.63,33.26,358
2219,2024-12-11,SF,Clothing,T-Shirt,1,19.96,19.96,278
1985,2025-08-26,,Home,Cookware Set,2,76.22,152.44,413
892,2024-05-11,SF,Home,Lamp,,26.05,52.1,415
2142,2025-11-23,CHI,Home,Cookware Set,3,88.61,265.83,46
428,2024-11-03,SF,Toys,Board Game,1,27.24,27.24,88
856,2025-01-05,CHI,Home,Lamp,1,34.45,34.45,445
1990,2024-06-06,NY,Home,Blender,3,44.13,132.39,171
1291,2025-11-05,SF,Grocery,Coffee Beans,2,15.92,31.84,281
1095,2025-12-09,LA,Toys,Board Game,4,25.78,103.12,4
1835,2024-12-14,NY,Toys,Action Figure,2,13.33,26.66,448
1159,2025-07-15,CHI,Toys,Board Game,2,23.51,47.02,87
2639,2025-07-05,SF,Grocery,Coffee Beans,4,11.93,47.72,127
1687,2024-11-03,CHI,Toys,Puzzle,1,19.2,19.2,34
2686,2025-11-07,LA,Toys,Puzzle,1,16.95,16.95,475
1653,2024-11-29,LA,Home,Blender,3,42.59,127.77,409
1462,2024-04-25,LA,Clothing,Jeans,2,48.55,97.1,105
2083,2024-12-13,CHI,Home,Lamp,4,30.96,123.84,475
782,2025-11-09,SF,Clothing,T-Shirt,1,18.66,18.66,92
2480,2024-06-21,CHI,Grocery,Olive Oil,1,19.8,19.8,452
1004,2025-11-23,LA,Clothing,T-Shirt,2,20.03,40.06,234
2477,2025-01-05,SF,Clothing,T-Shirt,3,20.42,61.26,298
57,2025-11-10,SF,Toys,Puzzle,1,19.34,19.34,108
655,2024-02-05,NY,Toys,Action Figure,,13.66,13.66,266
1761,2024-04-11,NY,Toys,Puzzle,3,19.12,57.36,340
10,2024-11-19,CHI,Home,Blender,1,41.34,41.34,138
2332,2025-10-03,SF,Clothing,Jeans,4,57.02,228.08,280
1521,2024-11-25,CHI,Home,Cookware Set,2,86.67,173.34,280
2744,2025-07-13,LA,Toys,Board Game,1,21.63,21.63,29
1722,2024-09-16,SF,Home,Lamp,3,32.72,98.16,181
1858,2025-11-17,NY,Clothing,Jeans,3,56.87,170.61,371
1754,2024-07-05,,Electronics,Headphones,2,36.26,72.52,50
685,2024-05-29,SF,Grocery,Snack Box,1,8.86,8.86,451
2543,2025-11-04,LA,Electronics,Phone Case,3,15.77,47.31,24
1503,2025-12-02,SF,Toys,Puzzle,1,16.57,16.57,134
1939,2024-12-25,NY,Electronics,Laptop,1,883.04,883.04,22
1780,2024-02-12,LA,Home,Lamp,2,32.15,64.3,394
2905,2024-09-17,SF,Electronics,Phone Case,3,15.2,45.6,359
1107,2024-03-20,NY,Home,Blender,1,45.47,45.47,347
213,2025-11-08,SF,Electronics,Headphones,2,44.18,88.36,186
2755,2025-04-01,CHI,Electronics,Phone Case,3,13.97,41.91,453
220,2024-07-24,LA,Clothing,Jeans,1,55.14,55.14,405
1219,2024-01-06,LA,Toys,Board Game,3,22.3,66.9,57
1938,2025-03-13,CHI,Grocery,Olive Oil,1,20.01,20.01,305
154,2025-02-12,NY,Toys,Board Game,3,24.35,73.05,161
348,2025-12-01,CHI,Home,Blender,3,40.78,122.34,70
1179,2025-11-08,CHI,Home,Cookware Set,1,83.31,83.31,251
2689,2024-03-07,LA,Clothing,Jacket,2,131.13,262.26,108
1247,2024-02-28,NY,Clothing,Jeans,1,61.57,61.57,422
2063,2024-12-01,CHI,Toys,Puzzle,5,15.32,76.6,291
1658,2025-11-11,SF,Clothing,T-Shirt,2,20.54,41.08,286
1283,2025-12-07,LA,Home,Blender,1,45.56,45.56,327
1373,2025-12-09,SF,Toys,Board Game,3,22.9,68.7,254
142,2025-12-14,CHI,Grocery,Coffee Beans,1,13.53,13.53,301
2817,2024-10-31,CHI,Electronics,Laptop,1,773.76,773.76,417
